city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Adiyaman,1991,4,1991-04-01,-0.08137490837647836,0.5778800396182221,0.4065187249914539,-0.9028329234549325,0.15679320430053909,1.3730166320346344
Adiyaman,1991,5,1991-05-01,0.31414795694268743,-0.17626317927001858,-0.15335844835262813,0.4272761289733958,0.7665088461706383,0.7962961750791944
Adiyaman,1991,6,1991-06-01,1.0733858630329534,-0.597366951177833,-0.9048521303302123,0.3735753981701871,1.2229122709335507,-0.2229783389715536
Adiyaman,1991,7,1991-07-01,1.4987372695398238,-0.8332175307027853,-1.3287825494926218,1.5873032290748101,1.240077870132225,-0.4402028784871089
Adiyaman,1991,8,1991-08-01,1.4678177218040909,-0.8775704282139924,-1.2575239664712965,1.7495572319384591,0.8672719897562016,-0.4405886106579718
Adiyaman,1991,9,1991-09-01,0.9093804343163207,-0.4247430084472774,-1.2816142364638283,-0.22359139685431628,0.43671707873197485,-0.4390722480275655
Adiyaman,1991,10,1991-10-01,0.32633621746470093,-0.15657406776524538,-0.03835255578766596,-1.3410067596348936,-0.5761240528825241,-0.4413600749996977
Adiyaman,1991,11,1991-11-01,-0.4575660752280489,0.9581692528750667,0.42201161189095643,-1.584290216847497,-0.9791753160666796,-0.40877616394856064
Adiyaman,1991,12,1991-12-01,-1.3831879537611642,1.2194989906280365,1.5014201612018514,-0.2427451839831784,-1.4014838013278406,-0.4357912233371928
Adiyaman,1992,1,1992-01-01,-1.8030852400539794,-0.25157110921538955,1.4156884828116703,0.9128107529851819,-1.1835434120377404,-0.4425172715122865
Adiyaman,1992,2,1992-02-01,-1.7465974563371356,0.34428485876345494,1.6302001333660243,0.19567084065872217,-1.0401467777375801,-0.4384647824801879
Adiyaman,1992,3,1992-03-01,-1.1181178584625988,-0.4369178151919454,0.9968577921278199,-0.407328705952697,-0.11850660920791087,-0.13451534644797375
Adiyaman,1992,4,1992-04-01,-0.26222771676733525,-0.7661383825310528,-0.0038689785544639573,-0.22909053403448884,0.5007046596516728,0.7229436767535867
